ticker,direction,entry_date,entry_price,exit_date,exit_price,return_pct,exit_reason,signal_strength
IESC,long,2020-11-10,37.94,2021-02-18,43.88,15.66,ST flip,0
IESC,long,2021-03-05,52.03,2021-03-24,46.14,-11.32,ST flip,0
IESC,long,2021-04-01,53.44,2021-05-12,48.42,-9.39,ST flip,0
IESC,long,2022-12-29,35.51,2023-09-13,69.04,94.42,ST flip,0
IESC,long,2023-10-06,71.32,2023-10-13,63.02,-11.64,ST flip,0
IESC,long,2024-03-21,114.94,2024-04-17,116.71,1.54,ST flip,0
IESC,long,2024-04-29,134.98,2024-05-29,151.89,12.53,ST flip,0
IESC,long,2024-07-11,153.6,2024-07-25,134.29,-12.57,ST flip,0
IESC,long,2024-09-19,183.65,2024-12-13,245.15,33.49,ST flip,0
IESC,long,2025-01-15,255.57,2025-01-27,215.0,-15.87,ST flip,0
IESC,long,2026-01-16,460.09,2026-01-30,380.29,-17.34,ST flip,0
IESC,long,2026-02-09,489.52,2026-07-07,609.47,24.5,ST flip,0
IESC,long,2026-07-31,744.54,2026-08-25,313.23,-57.93,ST flip,0
JBL,long,2018-05-29,27.2516,2018-06-15,26.4875,-2.8,ST flip,0
JBL,long,2019-04-01,27.1879,2019-05-08,28.4311,4.57,ST flip,0
JBL,long,2019-08-30,27.9246,2020-01-29,39.8209,42.6,ST flip,0
JBL,long,2020-07-31,34.0283,2020-09-08,30.3684,-10.76,ST flip,0
JBL,long,2020-09-24,33.6655,2020-10-28,30.926,-8.14,ST flip,0
JBL,long,2021-02-08,44.9178,2021-05-12,49.9993,11.31,ST flip,0
JBL,long,2021-05-24,54.4561,2021-07-16,53.9839,-0.87,ST flip,0
JBL,long,2021-07-28,56.9059,2021-09-20,58.203,2.28,ST flip,0
JBL,long,2021-10-11,62.3899,2021-11-26,59.0743,-5.31,ST flip,0
JBL,long,2022-06-07,62.0852,2022-06-13,55.5177,-10.58,ST flip,0
JBL,long,2022-10-05,61.73,2022-12-28,66.7032,8.06,ST flip,0
